"Story","Title","Result","Date","Stability","Duration (s)"
"Adición de productos al carrito - Búsqueda y selección de productos","Agregar un producto al carrito eliminarlo del carrito y volverlo anadir","ERROR","2023-04-22T20:59:56.2335954-05:00[America/Bogota]","0.0","16.85"
