"Story","Title","Result","Date","Stability","Duration (s)"
"Adición de productos al carrito - Búsqueda y selección de productos","Agregar un producto al carrito seleccionando la cantidad desde la vista del producto","PENDING","2023-04-22T14:17:29.9225-05:00[America/Bogota]","0.0","1.54"
