"Story","Title","Result","Date","Stability","Duration (s)"
"Adición de productos al carrito - Búsqueda y selección de productos","Agregar un producto al carrito eliminarlo del carrito y volverlo anadir","FAILURE","2023-04-22T21:18:43.0004243-05:00[America/Bogota]","0.0","35.28"
