"Story","Title","Result","Date","Stability","Duration (s)"
"Adición de productos al carrito - Búsqueda y selección de productos","Buscar y agregar un producto al carrito desde la vista rapida","IGNORED","2023-04-26T21:00:41.6399017-05:00[America/Bogota]","0.0","0.77"
