"Story","Title","Result","Date","Stability","Duration (s)"
"Adición de productos al carrito - Búsqueda y selección de productos","Agregar un producto al carrito seleccionando la talla desde la vista del producto","SUCCESS","2023-04-22T18:23:56.8200739-05:00[America/Bogota]","0.0","14.46"
