"Story","Title","Result","Date","Stability","Duration (s)"
"Adición de productos al carrito - Búsqueda y selección de productos","Buscar y agregar un producto al carrito","PENDING","2023-04-21T22:04:56.3579198-05:00[America/Bogota]","0.0","0.6"
