"Story","Title","Result","Date","Stability","Duration (s)"
"Adición de productos al carrito - Búsqueda y selección de productos","Agregar un producto al carrito seleccionando la cantidad desde la vista del producto","SUCCESS","2023-04-22T17:23:11.6269618-05:00[America/Bogota]","0.0","15.92"
