"Story","Title","Result","Date","Stability","Duration (s)"
"Adición de productos al carrito - Búsqueda y selección de productos","Agregar un producto al carrito seleccionando el color desde la vista del producto","PENDING","2023-04-22T18:27:39.658646-05:00[America/Bogota]","0.0","0.56"
